검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,철학
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"752","컬러의 힘 :내 삶을 바꾸는 가장 강력한 언어 ","지은이: 캐런 할러 ;옮긴이: 안진이","윌북","2019","","9791155812433","03600","181.21","87",
"752","좋은 감각은 필요합니다 :'센스 있는 사람'이 되는 생활·일·마음가짐 단련법 ","마쓰우라 야타로 지음 ;최윤영 옮김","글담출판사","2020","","9791159350696","03830","199.1","87",
"752","배정원의 사랑학 수업 :연애는 덧셈, 섹스는 곱셈 ","배정원 지음","행성B(행성비)","2023","","9791164712533","03190","182.2","87",
"752","(서로의 차이를 넘어 품위 있게 공존하는) 어른의 대화 공부 ","켄지 요시노,황가한 옮김","위즈덤하우스","2024","","9791171711819","03180","189.2","87",
"752","탁월함의 발견 ","김민기 지음","프레너미","2022","","9791187383697","03320","199.1","87",
"752","나는 왜 친구와 있어도 불편할까? :누구에게나 대인불안이 있다 ","에노모토 히로아키 지음 ;조경자 옮김","상상출판","2020","","9791189856724","03320","189.2","87",
"752","나를 아프게 하지 않는다 :상처만 주는 가짜 자존감 나를 지키는 진짜 자존감 ","전미경 지음","지와인","2019","","9791196533472","03180","189.1","87",
"763","(1일 1강) 논어 강독 :오두막에서 논어를 읽다 ","박재희 지음","김영사","2020","","9788934986584","03140","148.3","86",
"763","순수이성비판","임마누엘 칸트 지음;백종현 옮김","아카넷","2006","1","9788957330838","94160","165.21","86",
"763","샤덴프로이데 :타인의 불행에서 느끼는 은밀한 쾌감 ","나카노 노부코 지음 ;노경아 옮김","Samho Media(삼호미디어)","2018","","9788978495929","03180","181.7","86",
"763","일잘러의 무기가 되는 심리학 :직장에서 바로 써먹는 72가지 심리 기술 ","완자오양 지음 ;이지은 옮김","현대지성","2021","","9791139700183","03320","189.7","86",
"763","인생에 한 번은 나를 위해 철학할 것 :매 순간 죽도록 애쓰는 당신을 위해 ","허유선 지음","길벗","2022","","9791140700776","03100","104","86",
"763","나 혼자만 알고 싶은 실전 심리학 :사람들의 속마음을 거울처럼 들여다본다 ","왕리 지음 ;김정자 옮김","다빈치하우스","2022","","9791158741709","03180","189","86",
"763","나는 내가 먼저입니다 :관계의 안전거리에서 자기중심을 찾는 바운더리 심리학 ","지은이: 네드라 글로버 타와브 ;옮긴이: 신혜연","매경출판","2021","","9791164843091","03180","189.2","86",
"763","(말과 글과 생각이 업그레이드되는) 탄탄한 논리력 ","브랜던 로열 지음 ;정미화 옮김","카시오페아","2015","","9791185952284","03170","170","86",
"763","(세상에서 가장 재미있는) 81가지 심리실험 :적게 일하고, 많이 쉬고, 크게 얻는 효과적인 방법","지은이: 나이토 요시히토 ;그린이: 주노","사람과나무사이","2024","","9791188635979","03180","180.733","86",
"772","바람이 분다, 살아야겠다 :철학자 강신주 생각과 말들 ","지은이: 강신주,지승호","한국교육방송공사","2022","","9788954763783","04300","104","85",
"772","향연 ","지은이: 플라톤 ;옮긴이: 강철웅","아카넷","2020","","9788957336663","94160","160.23","85",
"772","하루 한 장 마음챙김 ","루이스 헤이 지음 ;박선령 옮김","대원씨아이","2021","","9791136259240","03190","199.1","85",
"772","사랑의 조건 :융 심리학으로 보는 친밀한 관계의 심층심리 ","제임스 홀리스 지음 ;김현철 옮김","길벗","2022","","9791140700509","03180","185.58","85",
"772","불안한 것이 당연합니다 :어른을 위한 단단한 마음 수업 ","한덕현 지음","한빛비즈","2020","","9791157844692","03180","181.71","85",
"772","나는 왜 니체를 읽는가 :세상을 다르게 보는 니체의 인생수업 ","프리드리히 니체 지음 ;강동호 그림","스타북스","2023","","9791157956920","03160","165.77","85",
"772","감각의 박물학 ","다이앤 애커먼 지음 ;백영미 옮김","작가정신","2023","","9791160263046","03300","181.2","85",
"772","(명역고전) 논어 :인생을 위한 고전 ","공자 지음 ;김원중 옮김","Humanist(휴머니스트)","2017","","9791160800319","04140","148.3","85",
"772","얼굴이 바뀌면 좋은 운이 온다 :부와 성공을 부르는 얼굴의 비밀 ","김승호 지음","쌤앤파커스","2024","","9791165349578","03320","188.1","85",
"772","빅터 프랭클 :어느 책에도 쓴 적 없는 삶에 대한 마지막 대답 ","빅터 프랭클 지음 ;박상미 옮김","특별한서재","2021","","9791167030382","03180","180.99","85",
"772","당신도 초자연적이 될 수 있다 :나는 어떻게 원하는 내가 되는가? ","조 디스펜자 지음 ;추미란 옮김","샨티","2019","","9791188244454","03180","189","85",
"772","(조용헌의) 내공 :인생은 흐르는 것이 아니라 채우는 것 ","지은이: 조용헌","생각정원","2024","","9791193811009","03180","199.1","85",
"784","타인보다 민감한 사람의 사랑 :더 아프고 더 사랑하는 당신을 위한 단단한 심리 상담 ","일레인 N. 아론 지음 ;정지현 옮김","웅진씽크빅","2019","","9788901231471","03180","182.2","84",
"784","압축 고전 60권 :'책알못'들을 위한 최소한의 교양 수업 ","토마스 아키나리 지음 ;오민혜 옮김","RHK(알에이치코리아)","2021","","9788925579634","03100","104","84",
"784","소크라테스의 변명 :크리톤·파이돈·향연 ","플라톤 [지음] ;황문수 옮김","문예출판사","2007","","9788931003710","03160","160.23","84",
"784","팡세","파스칼 지음;이환 옮김","민음사","2003","83","9788937460838","04850","166.3","84",
"784","내 마음을 돌보는 시간 :연약한 마음을 단단하게 지켜내는 셀프 심리학 ","김혜령 지음","가나문화콘텐츠","2020","","9788957361238","03180","189.1","84",
"784","심리학이 분노에 답하다 :분노라는 가면을 쓴 진짜 감정 6가지 ","충페이충 지음 ;권소현 옮김","다빈치하우스","2022","","9791158741648","03180","181.71","84",
"784","비교하지 않는 연습 :불필요한 열등감에서 벗어나는 삶 ","가토 다이조 지음 ;장은주 옮김","길벗","2018","","9791160506242","03180","189","84",
"784","나는 왜 나에게 솔직하지 못할까 :더 이상 나를 속이지 않고 진정한 나를 만나는 심리 수업 ","일자 샌드 지음 ;곽재은 옮김","인플루엔셜","2023","","9791168340862","03180","189.2","84",
"784","현명한 이타주의자 :손해 보는 것 같지만 결국 앞서가는 사람들 ","슈테판 클라인 지음 ;장혜경 옮김","Page2(페이지2북스)","2024","","9791169850964","03190","191.5","84",
"784","타고난 운을 바꿔드립니다 :소소하지만 확실한 운 사용법 ","러브미두 지음 ;장하나 [옮김]","현익출판","2021","","9791188314805","93180","188","84",
"784","애도의 기술 :과거에서 헤어 나오지 못하는 사람들을 위한 심리학 ","박우란 지음","유노라이프","2023","","9791191104813","03180","182.3","84",
"784","감정은 습관이다 :우울, 걱정, 불안, 슬픔을 벗어나는 감정 조절법 ","박용철 지음","유노콘텐츠그룹","2023","","9791192300467","03180","181.7","84",
"784","생각이 많아 우울한 걸까, 우울해서 생각이 많은 걸까? :계속해서 반복되는 생각의 굴레에 대하여 ","피아 칼리슨 지음 ;이현주 옮김","필름(필름출판사)","2022","","9791192403113","03180","181.3","84",
"784","감정에 이름을 붙여 봐 :내 기분을 말하는 45가지 단어 ","이라일라 글 ;박현주 그림","파스텔하우스","2022","","9791197494222","73810","181","84",
"798","프레임의 힘 :위기와 기회의 시대, 사고의 틀을 바꿔 문제의 본질을 꿰뚫어라 ","케네스 쿠키어,김태훈 옮김","21세기북스(북이십일 21세기북스)","2022","","9788950999445","03320","181.53","83",
"798","(조셉 머피) 끌어당김의 기적 :우주 에너지를 극한으로 사용하는 15가지 법칙 ","조셉 머피 지음 ;조율리 옮김","다산북스","2023","","9791130641997","04190","181.38","83",
"798","인생의 가장 결정적 시기에서 :20대가 중요한 이유와 그 시기를 지금 최대한 활용하는 법 ","멕 제이 지음 ;김아영 옮김","Rok Media(로크미디어)","2022","","9791140801640","03180","199.5","83",
"798","나의 사주명리 :십신의 활용부터 용신, 운의 적용까지","현묘 지음","태학사","2023","2","9791168101845","03150","188.5","83",
"798","남의 생각이 내 생각이 되지 않으려면 :내 삶의 주도권을 되찾는 필로소피 클래스 ","오타케 게이,김윤경 옮김","위즈덤하우스","2022","","9791168124219","03100","104","83",
"798","인간의 본질 :현대 과학이 외면한 인간 본성과 도덕의 기원 ","로저 스크루턴 지음 ;노정태 옮김","21세기북스(북이십일 21세기북스)","2023","","9791171170791","03100","126","83",
"798","기적의 집중력 :평범한 사람도 집중력의 신으로 만드는 하루 16초 집중력 훈련 ","모리 겐지로 지음 ;정지영 옮김","비즈니스북스","2017","","9791186805558","03190","181.44","83",
"798","의미의 지도 :인생의 본질을 잃어버린 시대에 삶의 의미를 찾아서 ","조던 B. 피터슨 지음 ;김진주 옮김","Angle Books(앵글북스)","2021","","9791187512608","03180","180.1","83",
"798","알고 싶니 마음, 심리툰 :사람 마음이 약으로만 치료되나요? ","지은이: 팔호광장","넥서스","2020","","9791190927642","03180","180","83",
"798","삶은 문제해결의 연속이다 ","칼 포퍼 지음 ;허형은 옮김","콘텐츠그룹 포레스트","2023","","9791192625263","03160","164.59","83",
"808","은둔의 즐거움 :나를 성장시키는 혼자 웅크리는 시간의 힘 ","신기율 지음","웅진씽크빅","2021","","9788901249452","03190","189.3","82",
"808","위험한 심리학 :너의 마음속이 보여 ","송형석 지음","RHK(알에이치코리아)","2018","","9788925563534","03180","189.2","82",
"808","러셀 서양철학사 ","버트런드 러셀 지음 ;서상복 옮김","을유문화사","2019","","9788932440019","04160","160","82",
"808","Kink :실존적 변태 수업 ","캐럴린 엘리엇 지음 ;김정은 옮김","정신세계사","2020","","9788935704439","03190","189.1","82",
"808","철학이 필요한 시간 :강신주의 인문학 카운슬링 ","강신주 지음","사계절출판사","2011","","9788958285342","03100","104","82",
"808","현대 심리치료와 상담 이론 =마음의 치유와 성장으로 가는 길 /Contemporary theories of psychotherapy and counseling ","권석만 저","학지사","2012","","9788963309262","93180","186","82",
"808","심리학, 자존감을 부탁해 :온전히 나답게 살기 위한 자존감 연습 ","슈테파니 슈탈 지음 ;김시형 옮김","갈매나무","2016","","9788993635720","03190","182.1","82",
"808","(당신이 만나야 할) 단 하나의 논어 :혼돈의 시대, 생의 처음이자 마지막 고전 ","판덩 지음 ;이서연 옮김","다빈치하우스","2024","","9791158742126","03100","148.3","82",
"808","모든 상처는 흔적을 남긴다 :영혼에 새겨진 트라우마를 극복하고 상흔을 치유하는 법 ","리즈 부르보 지음 ;박선영 옮김","앵글북스","2023","","9791187512851","03180","189.1","82",
"808","12가지 인생의 법칙 :혼돈의 해독제 ","조던 B. 피터슨 지음 ;강주헌 옮김","메이븐","2023","","9791190538534","03180","199.1","82",
"808","보이지 않는 것에 의미가 있다 :영화가 묻고 심리학이 답하다 ","김혜남 지음","포르체","2021","","9791191393460","03180","181.7","82",
"808","행복 공부 :나의 파랑새를 찾아서 ","김희삼 지음","생각의힘","2023","","9791193166192","03180","181.71","82",
"820","1년만에 기억력 천재가 된 남자 :전 세계 사람들을 깜짝 놀라게 만든 기억의 위대한 힘 ","조슈아 포어 지음 ;류현 옮김","웅진씽크빅","2016","","9788901208220","03180","181.4","81",
"820","작고 똑똑한 심리책 :더 현명한 하루를 위한 100가지 심리 법칙 ","지은이: 야나 니키틴,옮긴이: 한윤진","웅진씽크빅","2022","","9788901262659","03180","180","81",
"820","인생은 당신의 말로 결정된다 :나를 변화시키는 가장 쉽고 강력한 말습관 ","니시 다케유키 지음 ;정지영 옮김","RHK(알에이치코리아)","2024","","9788925575476","03190","199.1","81",
"820","괴로운 날엔 쇼펜하우어 ","셀린 벨로크 지음 ;류재화 옮김","자음과모음","2018","","9788954439152","04160","165.47","81",
"820","라플라스의 악마, 철학을 묻다 =117가지 사고실험으로 읽는 이색사색 철학 입문 /Laplace's demon asking philosophy ","최훈 지음","뿌리와이파리","2010","","9788964620014","03100","100","81",
"820","아프니까 청춘이다 :인생 앞에 홀로 선 젊은 그대에게 ","김난도 지음","쌤앤파커스","2010","","9788965700036","03810","199.5","81",
"820","가짜 자존감 권하는 사회 :우리 모두의 진짜 자존감을 찾는 심리학 공부 ","김태형 지음","갈매나무","2018","","9788993635874","03300","189","81",
"820","당신은 겉보기에 노력하고 있을 뿐 :천만 열혈청춘의 사고를 혁명한 인생지침서 ","리샹룽 지음 ;박주은 옮김","Book Plaza(북플라자)","2016","","9788998274719","13190","199.1","81",
"820","관계의 안목 ","신기율 지음","길벗","2022","","9791140700356","03190","189.2","81",
"820","심리 읽어드립니다 :불안 초조 우울 분노… 얽히고설킨 마음 ","지은이: 김경일,사피엔스 스튜디오","한빛비즈","2021","","9791157845453","03180","189","81",
"820","왜 힘들지? 취직했는데 :죽을 만큼 원했던 이곳에서 나는 왜 죽을 것 같을까? ","원지수 지음","글담출판사","2019","","9791159350559","02810","189.7","81",
"820","여섯 밤의 애도 :고인을 온전히 품고 내 삶으로 돌아가기 위한 자살 사별자들의 여섯 번의 애도 모임 ","고선규 지음","한겨레엔","2021","","9791160406801","03180","186.3","81",
"820","나의 작은 철학 :일상의 틈을 우아하게 건너는 법 ","장춘익 지음","곰출판","2023","","9791189327217","03100","104","81",
"820","외모 자존감 수업 :외모에 예민한 당신을 위한 심리 기술과 실천법 ","부운주 지음","그래도봄","2022","","9791192410012","03180","189","81",
"820","내가 나인 게 싫을 때 읽는 책 :우울과 불안이 마음을 두드릴 때 꺼내보는 단단한 위로 ","지은이: 이두형","아몬드","2021","","9791197510656","03180","189.1","81",
"835","하버드 인생학 특강 :세계 최고 지성들을 울린 마지막 강의·마지막 질문 ","클레이튼 M. 크리스텐슨,이진원 옮김","RHK(알에이치코리아)","2020","","9788925568997","03320","199.1","80",
"835","(상황을 이해하고 태도를 결정하는) 감정 관리도 실력입니다 ","함규정 지음","청림출판","2023","","9788935214037","03320","181.7","80",
"835","라이프 이즈 하드 :누구도 피할 수 없는 인생의 시련들에 대한 철학의 위로 ","지은이: 키어런 세티야 ;옮긴이: 연아람","민음사","2024","","9788937456138","03100","104","80",
"835","저, 감정적인 사람입니다 :이성을 넘어 다시 만나는 감정 회복의 인문학 ","신종호 지음","21세기북스(북이십일 21세기북스)","2023","","9788950943721","04300","181.7","80",
"835","인생이 지옥처럼 느껴질 때 :변증법적 행동치료 창시자 마샤 리네한이 알려주는 살 가치 있는 인생 만드는 법 ","마샤 리네한 지음 ;박지니 옮김","로크미디어","2022","","9791135476389","03180","186.5099","80",
"835","플라톤 국가 ","플라톤 [지음] ;박문재 옮김","현대지성","2023","","9791139710892","03100","160.23","80",
"835","대체 저 인간은 왜 저러는 거야? :이해 안 가는 사람들과 잘 살아가기 위한 심리학 공부 ","노주선 지음","길벗","2023","","9791140705245","03180","189.2","80",
"835","어떻게 휘둘리지 않는 개인이 되는가 :6인의 철학자가 삶으로 입증한 견고한 나 되는 법 ","홍대선 지음","푸른숲","2018","","9791156757566","03100","160","80",
"835","무엇이 인간을 만드는가 :인간을 완성시키는 12가지 요소 ","제롬 케이건 지음 ;김성훈 옮김","책세상","2020","","9791159314698","03120","126.1","80",
"835","집중의 재발견 :몰입해야 한다는 집착에서 벗어나 자연스러운 집중에 도달하는 법 ","글로리아 마크 지음 ;이윤정 옮김","위즈덤하우스","2024","","9791171710881","03180","181.27","80",
"835","철학의 숲 :동화와 신화 속에 숨겨진 26가지 생각 씨앗을 찾아서 ","브렌던 오도너휴 지음 ;허성심 옮김","포레스트북스","2020","","9791189584795","43100","100","80",
"835","어떻게 살아야할지 막막할 때 읽는 철학책 :여성의 일상에서 바로 써먹는 철학의 기술 25 ","오수민 지음","카시오페아","2020","","9791190776028","03100","104","80",
"835","공리주의 ","존 스튜어트 밀 지음 ;이종인 옮김","현대지성","2020","","9791190878142","03160","164.42","80",
"835","(읽기만 하면 내 것이 되는) 1페이지 철학 365 ","최훈 지음","비에이블","2020","","9791190931281","03100","100","80",
"849","어른을 위한 인생 수업 ","류쉬안 지음 ;김소희 옮김","RHK(알에이치코리아)","2022","","9788925578651","03190","189.1","79",
"849","의지와 표상으로서의 세계 ","아르투어 쇼펜하우어 지음 ;홍성광 옮김","을유문화사","2019","","9788932440026","04160","165.47","79",
"849","여사제 타프티 :트랜서핑 V2.0 ","바딤 젤란드 지음 ;정승혜 옮김","정신세계사","2018","","9788935704231","04320","189","79",
"849","나와 타자들 :우리는 어떻게 타자를 혐오하면서 변화를 거부하는가 ","지은이: 이졸데 카림 ;옮긴이: 이승희","민음사","2019","","9788937439803","03100","104","79",
"849","걱정이 취미세요? :걱정을 사서 하는 당신을 위한 잡걱정 퇴치술 ","세라 나이트 지음 ;이수경 옮김","한경BP","2021","","9788947547178","03190","181.71","79",
"849","행복한 철학자 ","우애령 글 ;엄유진 그림","하늘재","2023","","9788990229472","03810","104","79",
"849","나는 해낼 수 있다 :인생을 바꾸는 기적의 네 단어 ","보도 섀퍼 지음 ;박성원 옮김","소미미디어","2023","","9791138415866","03190","199.1","79",
"849","나는 왜 저 인간이 싫을까? :인간관계가 불편한 사람들의 관계 심리학 ","오카다 다카시 지음 ;김해용 옮김","동양북스","2016","","9791157031795","03190","189.2","79",
"849","(철학 입문을 위한) 최소한의 서양 철학사 :요즘 세대라면 반드시 알아야 할 서양 대표 철학자 32인","신성권 지음","하늘아래","2024","","9791159970931","03160","160","79",
"849","(2억 빚을 진 내가 뒤늦게 알게 된) 소~오름 돋는 우주의 법칙 ","고이케 히로시 지음 ;이정환 옮김","나무생각","2019","","9791162180815","03190","189.1","79",
"849","(유리멘탈을 위한) 좋은 심리 습관 :뭘 해도 안 되던 마음 근육이 한순간에 단단해지는 책 ","가타다 도모야 지음 ;전경아 옮김","비즈니스북스","2021","","9791162542460","03190","189.1","79",
"849","MBTI의 의미 :칼 융의 철학적 유형론 ","박철용 저","Haum(하움출판사)","2020","","9791164407118","03180","182.12","79",
"849","인생의 허무를 어떻게 할 것인가 ","지은이: 김영민","사회평론(사회평론아카데미)","2022","","9791167070791","03810","126","79",
"849","통찰 지능 =보이지 않는 것을 보는 힘 /Insight intellibence ","최연호 지음","글항아리","2022","","9791169090032","03100","181.6","79",
"849","프로이트의 의자 :숨겨진 나와 마주하는 정신분석 이야기 ","정도언 지음","인플루엔셜","2016","","9791186560273","03180","185.5","79",
"849","걱정이 많은 사람을 위한 심리학 수업 :고민과 불안에 휘둘리지 않는 심리 면역 키우기 ","채드 르쥔느 지음 ;조영지 옮김","빌리버튼","2021","","9791191228557","03180","181.71","79",
"849","물러서지 않는 마음 :26명의 대표 철학자에게 배우는 삶을 지탱하는 태도 ","이준형 지음","빅피시","2022","","9791191825459","03100","100","79",
"849","사랑이 묻고 인문학이 답하다 :우리가 사랑이라 말하는 모든 것들 ","정지우 지음","포르체","2023","","9791192730189","04800","181.71","79",
"867","나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53 ","이근후 지음 ;김선경 엮음","웅진씽크빅","2013","","9788901154091","03810","199.7","78",
"867","지금 바로 써먹는 심리학 :실험실을 나온 괴짜 교수의 기발한 심리학 뒤집기 ","리처드 와이즈먼 지음 ;박세연 옮김","웅진씽크빅","2019","","9788901237558","03180","189","78",
"867","융의 영혼의 지도 ","머리 스타인 지음 ;김창한 옮김","문예출판사","2015","","9788931009736","93180","185.51","78",
"867","의지와 표상으로서의 세계 ","아르투어 쇼펜하우어 지음 ;홍성광 옮김","을유문화사","2015","","9788932452678","03110","165.47","78",
"867","나는 단단하게 살기로 했다 :불안, 초조, 무기력, 번아웃으로부터 나를 지키는 인생 전환법 ","브래드 스털버그 지음 ;김정아 옮김","부키","2022","","9788960519534","03190","189.1","78",
"867","하이데거의 『존재와 시간』 강독 ","박찬국 지음","그린비","2014","","9788976824219","93160","165.84","78",
"867","공간과 장소 :공간에 우리의 경험과 삶, 애착이 녹아들 때 그곳은 장소가 된다 ","이-푸 투안 지음 ;김미선 옮김","사이","2020","","9788993178937","03300","114","78",
"867","아픈 줄도 모르고 살아가는 요즘 어른을 위한 마음공부 :내 안의 스트레스, 번아웃, 우울증에 대하여 ","김병수 지음","길벗","2024","","9791140709588","03180","189.1","78",
"867","나는 어떻게 행복할 수 있는가 =삶의 의미와 행복을 찾아가는 인생 수업 /Life class to find meaning and happiness in life ","장재형 지음","다빈치하우스","2023","","9791158741891","03100","199.1","78",
"867","모호한 상실 :해결되지 않는 슬픔이 우리를 덮칠 때 ","폴린 보스 지음 ;임재희 옮김","작가정신","2023","","9791160263237","03100","189.24","78",
"867","풍요중독사회 :불안하지 않기 위해 풍요에 중독된, 한국 사회에 필요한 사회심리학적 진단과 처방 ","김태형 지음","한겨레출판","2020","","9791160404401","03300","182.3","78",
"867","관찰력 기르는 법 :같은 것을 달리 보이게, 보이지 않는 것을 보이게 ","사도시마 요헤이 지음 ;구수영 옮김","유유","2023","","9791167700599","03190","181.3","78",
"867","생각이 너무 많은 나에게 :후회와 불안에서 벗어나 지금을 살기 위한 심리학자의 마음 수행 가이드 ","변지영 지음","오아시스","2024","","9791168271968","03100","189.1","78",
"867","이토록 다정한 개인주의자 :더불어 사는 삶을 위한 최소한의 도덕 ","함규진 지음","유노콘텐츠그룹","2024","","9791171830473","03190","190","78",
"867","(빼앗긴 집중력을 되찾고 당신의 뇌를 최적화할) 깊은 생각의 비밀 ","김태훈,이윤형 지음","저녁달","2024","","9791189217259","03180","181.3","78",
"867","짐을 끄는 짐승들 :동물 해방과 장애 해방 ","수나우라 테일러 지음 ;이마즈 유리 옮김","오월의봄","2020","","9791190422529","03300","194.9","78",
"867","가족이라는 착각 :얽매이고 상처받은 가족을 치유하는 마음 기술 ","이호선 지음","유노콘텐츠그룹","2022","","9791191104448","03180","189.24","78",
"867","두뇌보완계획 200 ","김명석 지음","생각생각","2019","","9791196578428","03170","170","78",
"867","나는 이 질문이 불편하다 :나태함을 깨우는 철학의 날 선 물음들 ","안광복 지음","어크로스","2019","","9791196587307","03100","104","78",
"886","죽음이란 무엇인가 :예일대 최고의 명강의 10주년 기념판 ","셸리 케이건 지음 ;박세연 옮김","웅진씽크빅","2023","","9788901269092","03100","126.5","77",
"886","훔쳐라, 아티스트처럼 :죽어 있던 생각을 아이디어로 바꾸는 가장 현실적인 10가지 방법 ","오스틴 클레온 지음 ;노진희 옮김","중앙일보플러스","2020","","9788927811053","02190","181.53","77",
"886","브라이언 트레이시의 행운의 법칙 :그냥 살지 말라, 행운아로 살아라! ","지은이: 브라이언 트레이시 ;옮긴이: 박병화","김영사","2024","","9788934957720","03190","199.1","77",
"886","지금은 대체 어떤 세계인가 ","주디스 버틀러 지음 ;김응산 옮김","창비","2023","","9788936479374","03100","132.4","77",
"886","강신주의 장자수업 :밑쳐진 삶을 위한 찬가","강신주 지음","한국교육방송공사","2023","2","9788954799461","04150","152.226","77",
"886","생각하는 힘 노자 인문학 :EBS [인문학 특강] 최진석 교수의 노자 강의 ","최진석 지음","위즈덤하우스","2015","","9788960867970","03100","152.222","77",
"886","나를 피곤하게 만드는 것들에 반응하지 않는 연습 ","구사나기 류? 지음 ;류두진 옮김","위즈덤하우스","2016","","9788960869363","03320","189","77",
"886","하버드 행동심리학 강의 :잘못된 결정에 빠지지 않기 위한 8가지 법칙 ","웨이슈잉 지음 ;박영인 옮김","글항아리","2016","","9788967352998","03190","181.91","77",
"886","데일 카네기 자기 관계론","Dale Carnegie 지음;강성복 옮김","리베르","2007","","9788991759213","03320","189","77",
"886","당신이 숨기고 있는 것들 :인생의 판을 바꾸는 무의식의 힘 ","정도언 지음","지와인","2021","","9791191521009","03180","181.38","77",
"886","안전 이별 ","인생학교 지음 ;배경린 옮김","OrangeD(오렌지디)","2023","","9791192674636","03190","189.2","77",
"886","게으른 사람들의 심리학 :해야 할 일보다 책상 청소가 재밌는 나를 위한 심리학 ","지은이: 허용회","넘버나인","2017","","9791195971343","03190","182.1","77",
"898","꼴","허영만 글·그림","위즈덤하우스","2008-2010","1","9788960861138","07810","188.1","76",
"898","철학으로 휴식하라 :회복과 치유를 위한 33일간의 철학 세러피 ","안광복 지음","사계절","2020","","9791160946550","03100","104","76",
"898","운의 힘 :돈보다 운, 상위 1% 운의 비밀 ","박성준 지음","소미미디어","2020","","9791166111587","03180","188.4","76",
"898","이상한 나라의 평범한 심리상담소 ","이원이 지음","믹스커피","2023","","9791170434108","03180","186.3","76",
"898","실패를 해낸다는 것 :당신을 실패자로 규정짓는 편견에 맞서다 ","지은이: 최재천","민음인","2022","","9791170521808","03320","189.1","76",
"898","자기 인생의 철학자들 =김지수 인터뷰집 /The philosophers of their own lives ","지은이: 김지수","어떤책","2018","","9791189385019","03190","199.1","76",
"898","무의미한 날들을 위한 철학 ","프랑크 마르텔라 지음 ;황성원 옮김","어크로스(어크로스출판그룹)","2021","","9791190030861","03100","126","76",
"898","나를 단단하게 만드는 심리학 :두려움으로부터 벗어나는 방법 ","피파 그레인지 지음 ;장진영 옮김","상상스퀘어","2022","","9791192389011","03180","181.71","76",
"906","변호사 논증법 :논쟁에서 이기기 위한 4가지 실전 논리 ","최훈 지음","웅진씽크빅","2010","","9788901112442","03100","179","75",
"906","FBI 행동의 심리학 :말보다 정직한 7가지 몸의 단서 ","조 내버로,박정길 옮김","웅진씽크빅","2022","","9788901266497","03320","181.81","75",
"906","매일 운이 좋아지는 21일 하루 명상 :부와 성공을 끌어당기는 잠재의식의 힘 ","채환 지음","중앙일보에스","2022","","9788927806554","03190","189","75",
"906","(플라톤의)국가(政體)","플라톤 지음;박종현 역주","서광사","2005","","9788930606233","93160","160.23","75",
"906","나를 사랑하지 않는 나에게 :존중받지 못한 내 마음을 위한 심리학 ","박진영 지음","시공사","2016","","9788952776037","03180","189","75",
"906","사색이 자본이다 :멈추지 않는 성장을 위한 사색 프로젝트 ","김종원 지음","사람in","2015","","9788960494428","03320","104","75",
"906","내 팔자가 세다고요? :나답게 당당히 살고 싶은 여성들을 위한 사주명리학 ","릴리스 지음","북센스","2020","","9788993746662","03150","188.5","75",
"906","설득의 디테일 :원하는 것을 얻는 섬세한 대화의 기술 9가지 ","제임스 보그 지음 ;이정민 옮김","현대지성","2022","","9791139705065","03320","181.9","75",
"906","나답게 나이 드는 즐거움 :자유롭고 우아한 노년을 위한 할머니 의사의 건강조언, 인생조언 ","류슈즈 지음 ;박주선 옮김","길벗","2024","","9791140708178","03190","199.7","75",
"906","할짝 심리학 :현대 심리학의 초석을 다진 3인의 천재들 ","이한나 글·그림","한빛비즈","2020","","9791157844142","03100","180","75",
"906","내 감정에 잡아먹히지 않는 법 :화에 휘둘리지 않고 나만의 평온함을 지키는 심리기술 ","데이비드 J. 리버만 지음 ;이영래 옮김","길벗","2020","","9791165212100","03190","181.71","75",
"906","하버드 철학자들의 인생 수업 :나는 무엇으로 사는가 ","대니얼 클라인,안진이 옮김","길벗","2020","","9791165213558","03100","104","75",
"906","겸손한 공감 :정신건강을 돌보는 이의 속 깊은 사람 탐구 ","김병수 지음","길벗","2022","","9791165219086","03180","185.3","75",
"906","지극히 짧고도 사소한 인생 잠언 :마흔, 후회 없는 삶을 위한 처방 ","지은이: 토미 ;번역: 이선미","Ritec Contents(리텍 콘텐츠)","2024","","9791186151679","03190","199.1","75",
"906","일상을 심플하게 :오늘도 나는 심플하게 출발한다 ","지은이: 마스노 ?묘 ;옮긴이: 장은주","나무생각","2017","","9791186688700","03320","199.1","75",
"906","논어 ","공자 [지음] ;소준섭 옮김","현대지성","2018","","9791187142591","03140","148.3","75",
"906","(인생을 긍정적으로 바꾸는) 나에게 몰입하는 시간의 힘 ","한근영 지음","유노북스","2021","","9791190826754","03190","189.1","75",
